	userID	Location	Age
715	53140	caldwell, idaho, usa	
716	53174	orlando, florida, usa	29.0
717	53418	puyallup, washington, usa	28.0
718	53456	ne portland, oregon,	
719	53604	stratford, connecticut, usa	48.0
720	54605	penngrove, california, usa	
721	55562	san leandro, california, usa	
722	56399	n/a, surrey, united kingdom	63.0
723	56715	sacramento, california, usa	
724	56856	escondido, california, usa	23.0
725	58067	donostia, gipuzkoa, euskal herria	26.0
726	58142	jonesboro, arkansas, usa	43.0
727	58351	oconomowoc, wisconsin, usa	27.0
728	59038	san antonio, texas, usa	28.0
729	59172	owen sound, ontario, canada	36.0
730	61935	wilson, north carolina, usa	70.0
731	62542	cudahy, wisconsin, usa	40.0
732	62575	westerville, ohio, usa	55.0
733	62932	hollywood, california, usa	45.0
734	64310	smyrna, georgia, usa	46.0
735	65191	renton, washington, usa	
736	66096	kansas city, missouri, usa	53.0
737	66591	austin, tx, usa	35.0
738	67034	vero beach, florida, usa	57.0
739	67236	hampton, georgia, usa	38.0
740	69078	new york, new york, usa	42.0
741	69232	mooresville, north carolina, usa	55.0
742	69554	new bern, north carolina,	
743	69929	seattle, washington, usa	71.0
744	69971	pinehurst, north carolina, usa	43.0
745	72530	arlington, virginia, usa	42.0
746	73910	allston, ,	
747	76105	fredericton, ,	
748	76352	olympia, washington, usa	58.0
749	76482	zanesville, ohio, usa	103.0
750	76942	sacramento, california, usa	25.0
751	77320	portland, oregon, usa	28.0
752	77585	mesa, arizona, usa	
753	78434	morris, minnesota, usa	23.0
754	79186	fairbanks, alaska, usa	37.0
755	80375	ottawa, ontario, canada	
756	80538	lisboa, lisboa, portugal	32.0
757	80996	san diego, california, usa	35.0
758	81136	prescott, arizona, usa	41.0
759	81484	tempe, arizona, usa	21.0
760	81492	san antonio, texas, usa	28.0
761	81609	carrollton, kentucky, usa	57.0
762	81848	springfield, illinois, usa	35.0
763	82407	washington, dc, usa	
764	83186	norfolk, virginia, usa	
765	83214	charlotte, north carolina, usa	
766	84150	aurora, colorado, usa	
767	86242	new york, new york, usa	24.0
768	87141	huntington beach, california, usa	
769	87906	durban, kwazulu-natal, south africa	32.0
770	88123	norman, oklahoma, usa	53.0
771	88187	edjewater park, new jersey, usa	36.0
772	88738	harpers ferry, west virginia, usa	
773	89602	honolulu, hawaii, usa	
774	90467	memphis, tennessee, usa	
775	91023	brunswick, ohio, usa	35.0
776	92810	manistee, michigan, usa	60.0
777	93257	san francisco, california, usa	
778	94677	del rio, texas, usa	
779	95991	santa ana, california, usa	28.0
780	96954	salem, oregon, usa	45.0
781	98440	yuma, arizona, usa	17.0
782	98722	suffolk, virginia, usa	39.0
783	98787	melbourne, victoria, australia	26.0
784	99051	newton, massachusetts, usa	
785	100846	plainfield, illinois, usa	39.0
786	102170	monroe, new york,	28.0
787	102967	olympia, washington, usa	54.0
788	103176	morristown, new jersey, usa	49.0
789	105108	st. louis, missouri, usa	35.0
790	105374	montreal, quebec, canada	25.0
791	105925	phoenix, arizona, usa	
792	106007	santa rosa, california, usa	29.0
793	106302	winter harbor, maine, usa	58.0
794	106816	independence, missouri, usa	57.0
795	108752	fort polk, louisiana, usa	31.0
796	109562	salem, oregon, usa	
797	110700	cincinnati, ohio, usa	
798	110993	proctor, vermont, usa	54.0
799	111083	west chester, pennsylvania, usa	
800	112590	delray beach, florida, usa	
801	112815	fresno, california, usa	
802	112855	oakley, california, usa	
803	112881	kitchener, ontario, canada	18.0
804	113328	painted post, new york, usa	
805	113519	pleasanton, california, usa	
806	114317	boston, massachusetts, usa	
807	114446	cardiff, wales, united kingdom	26.0
808	114742	austin, texas, usa	
809	115120	sherman oaks, california, usa	29.0
810	115435	cincinnati, ohio, usa	30.0
811	116972	matawan, new jersey, usa	42.0
812	117858	eagan, minnesota, usa	
813	119049	seattle, washington, usa	35.0
814	119205	cardiff, wales, united kingdom	31.0
815	120749	vancouver, british columbia, canada	
816	121233	wilmington, north carolina, usa	
817	121251	galt, california, usa	41.0
818	121517	new orleans, louisiana, usa	49.0
819	122440	vancouver, british columbia, canada	29.0
820	123867	kearns, utah, usa	
821	124079	prince george, british columbia, canada	24.0
822	124487	ramah, new mexico, usa	
823	125269	baltimore, maryland, usa	
824	126531	belgorod, n/a, russia	23.0
825	126736	fulton, missouri, usa	38.0
826	127233	marietta, georgia, usa	29.0
827	127429	kansas city, missouri, usa	23.0
828	127942	mobile, alabama, usa	23.0
829	128085	durham, north carolina, usa	40.0
830	128341	richmond, california, usa	
831	129084	boise, idaho, usa	39.0
832	129843	independence, missouri, usa	31.0
833	130878	garland, texas, usa	
834	131027	portland, oregon, usa	31.0
835	132151	st. louis, missouri, usa	33.0
836	132392	claremont, california, usa	38.0
837	132624	culver city, california, usa	
838	133462	plainville, massachusetts, usa	31.0
839	134630	danvers, massachusetts, usa	
840	135045	spring, texas, usa	29.0
841	135149	ft. pierce, florida, usa	
842	135458	ottawa, ontario, canada	24.0
843	135831	potomac falls, virginia, usa	
844	135865	sheffield, vermont, usa	41.0
845	136382	edmonton, alberta, canada	
846	136733	lake macquarie, new south wales, australia	47.0
847	137336	longview, washington, usa	26.0
848	138543	mesquite, texas, usa	21.0
849	139827	phoenix, arizona, usa	
850	140773	cleveland, ohio, usa	58.0
851	142041	crystal lake, ,	
852	147475	lexington, kentucky, usa	57.0
853	148744	campbellsport, wisconsin, usa	67.0
854	149259	staten island, new york, usa	49.0
855	149690	logan city, queensland, australia	35.0
856	150518	st.louis, missouri, usa	
857	151070	san jose, california, usa	29.0
858	151738	oakhurst, california, usa	
859	152015	goshen, kentucky, usa	
860	153662	ft. stewart, georgia, usa	44.0
861	155823	toronto, ontario, canada	42.0
862	159038	park ridge, illinois, usa	35.0
863	159858	atlantic beach, florida, usa	37.0
864	160819	miami, florida, usa	43.0
865	161385	harwood, north dakota, usa	
866	162683	cincinnati, ohio, usa	49.0
867	163430	huntsville, texas, usa	
868	164675	portland, oregon, usa	55.0
869	164926	ann arbor, michigan, usa	25.0
870	165253	antioch, illinois, usa	
871	165582	potomac falls, virginia, usa	
872	165627	chaimpaign, ,	
873	165770	st. louis, missouri, usa	
874	166596	greenwood, british columbia, canada	57.0
875	167349	keller, texas, usa	33.0
876	167800	olive branch, mississippi, usa	57.0
877	170513	butler, pennsylvania, usa	
878	170759	flora, illinois, usa	
879	172293	n/a, n/a, united kingdom	
880	173415	chicago, illinois, usa	31.0
881	175052	chicago, illinois, usa	57.0
882	176720	champaign, illinois, usa	35.0
883	177090	ashland, missouri, usa	37.0
884	177432	wichita, kansas, usa	33.0
885	179019	little falls, new york,	
886	179791	sydney, new south wales, australia	22.0
887	179843	guyton, georgia, usa	
888	180320	windsor locks, connecticut, usa	33.0
889	181944	south windsor, connecticut, usa	49.0
890	182746	jacksonville, florida, usa	44.0
891	183071	lancaster, pennsylvania, usa	
892	183103	albuquerque, new mexico, usa	66.0
893	183883	washington, dc, usa	35.0
894	185006	delhi, new york, usa	50.0
895	185147	canaan, new york, usa	33.0
896	186547	apex, north carolina, usa	55.0
897	187256	citrus heights, california, usa	
898	187374	altus, ,	
899	189104	oceanside, california, usa	26.0
900	189474	plano, texas, usa	41.0
901	190074	el cajon, california, usa	
902	190808	chicago, illinois, usa	29.0
903	190844	forest grove, oregon, usa	
904	190885	philadelphia, pennsylvania, usa	38.0
905	191049	cornwall, ontario, canada	
906	191214	phoenix, arizona, usa	24.0
907	191425	greer, south carolina, usa	34.0
908	191752	san diego, california, usa	
909	192479	phoenix, arizona, usa	43.0
910	193156	woodinville, washington, usa	
911	194112	palatine, illinois, usa	
912	194669	savannah, georgia, usa	46.0
913	194738	gautier, mississippi, usa	57.0
914	195694	tucson, arizona, usa	29.0
915	197272	pie town, new mexico, usa	65.0
916	198711	little canada, minnesota, usa	62.0
917	199800	austin, texas, usa	
918	200674	pittsburg, missouri, usa	58.0
919	201290	seixal, setúbal, portugal	35.0
920	201870	arnprior, ontario, canada	38.0
921	203401	livermore, california, usa	
922	204149	rockaway, new jersey, usa	
923	204522	mena, arkansas, usa	29.0
924	205849	naranja, florida, usa	
925	206067	austin, texas, usa	
926	206074	new britain, connecticut, usa	16.0
927	206438	katy, texas, usa	24.0
928	206534	evanston, illinois, usa	
929	206764	renton, washington, usa	50.0
930	207259	florence, oregon, usa	38.0
931	208622	forest, ohio, usa	44.0
932	209870	superior, colorado, usa	41.0
933	210035	cumberland, maryland, usa	24.0
934	210485	carmichael, california, usa	35.0
935	211344	vienna, virginia, usa	32.0
936	211919	jacksonville, florida, usa	38.0
937	213126	spring, texas, usa	
938	214786	boone county, kentucky, usa	
939	216329	vacaville, california, usa	
940	216441	huntsville, alabama, usa	53.0
941	216683	san jose, california, usa	
942	216962	austin, texas, usa	
943	217375	st. petersburg, florida, usa	35.0
944	218568	byron, minnesota, usa	41.0
945	219250	martinez, california, usa	51.0
946	219301	franklin, massachusetts, usa	
947	220717	north plains, oregon, usa	
948	221036	oakland, california, usa	30.0
949	221900	university park, pennsylvania, usa	
950	223231	warsaw, n/a, poland	17.0
951	224115	beaverton, oregon, usa	28.0
952	224349	columbia, maryland, usa	23.0
953	224435	warren, michigan, usa	24.0
954	224768	huntington beach, california, usa	41.0
955	224927	the woodlands, texas, usa	38.0
956	225042	mifflinburg, pennsylvania, usa	53.0
957	225595	savannah, georgia, usa	37.0
958	225810	el cajon, california, usa	56.0
959	225886	ruma, illinois, usa	35.0
960	225989	palmdale, california, usa	27.0
961	226545	mesa, arizona, usa	38.0
962	227305	baldwin, illinois, usa	54.0
963	227633	lewisburg, pennsylvania, usa	
964	227925	nanaimo, british columbia, canada	40.0
965	228245	dearborn, michigan, usa	18.0
966	229102	seattle, washington, usa	
967	230522	colorado springs, colorado, usa	52.0
968	231001	salisbury, england, united kingdom	21.0
969	231172	morton, illinois, usa	
970	231518	durham, new hampshire, usa	23.0
971	232052	lakeland, florida, usa	26.0
972	232131	oakland, california, usa	
973	233205	bremen, indiana, usa	
974	233917	madera, california, usa	38.0
975	234113	san diego, california, usa	
976	234755	las vegas, nevada, usa	35.0
977	234828	fairbanks, alaska, usa	
978	234879	bellmawr, new jersey, usa	30.0
979	235429	los altos, california, usa	19.0
980	235498	lisboa, lisboa, portugal	42.0
981	235812	cardiff, wales, united kingdom	31.0
982	235884	lakewood, colorado, usa	
983	235895	la, california, usa	
984	238186	montclair, new jersey, usa	36.0
985	238319	grayslake, illinois, usa	34.0
986	240660	vancouver, british columbia, canada	
987	242473	elkins, west virginia, usa	22.0
988	242646	ft myers beach, florida, usa	
989	243891	cary, north carolina, usa	
990	244171	moline, illinois, usa	51.0
991	244998	balmain, new south wales, australia	36.0
992	245592	dublin, california, usa	
993	245864	superior, wisconsin, usa	46.0
994	245948	edgewater, florida, usa	31.0
995	246000	saratoga, california, usa	20.0
996	246156	eastbourne, england, united kingdom	32.0
997	246959	oegstgeest, zuid-holland, netherlands	49.0
998	248468	hewitt, new jersey, usa	44.0
999	248531	canby, oregon, usa	47.0
1000	249058	fresno, california, usa	38.0
1001	249393	sun city, california, usa	
1002	250184	renton, washington, usa	
1003	250459	bakersfield, california, usa	
1004	251859	port coquitlam, british columbia, canada	
1005	252020	marysville, washington, usa	51.0
1006	254144	collinsville, texas, usa	23.0
1007	254287	richmond, virginia, usa	
1008	254303	rochester, new hampshire, usa	24.0
1009	255092	corrales, new mexico, usa	
1010	255267	tigard, oregon, usa	
1011	255489	sherman oaks, california, usa	
1012	257024	houston, ,	38.0
1013	257791	pleasanton, california, usa	17.0
1014	258270	fpo, ap, okinawa, japan	
1015	259285	ionia, michigan, usa	18.0
1016	259829	madison, wisconsin, usa	44.0
1017	260531	dallas, texas, usa	59.0
1018	260897	chicago, illinois, usa	25.0
1019	261208	powder springs, georgia, usa	55.0
1020	262399	glen allen, virginia, usa	48.0
1021	262402	palmerston north, n/a, new zealand	35.0
1022	262940	san diego, ,	
1023	264082	irving, texas, usa	42.0
1024	265313	morrisville, north carolina, usa	33.0
1025	266056	hoover, alabama, usa	47.0
1026	266678	olympia, washington, usa	
1027	266819	lakewood, california, usa	45.0
1028	267635	bartlesville, oklahoma, usa	69.0
1029	270838	rosemead, california, usa	53.0
1030	271284	alexandria, virginia, usa	50.0
1031	271752	portland, oregon, usa	25.0
1032	272385	peoria, illinois, usa	
1033	273939	miami, florida, usa	14.0
1034	274549	san diego, california, usa	
1035	275175	silver city, new mexico, usa	
1036	275210	copenhagen, n/a, denmark	29.0
1037	276953	petaling jaya, selangor, malaysia	18.0
1038	277743	dewitt, new york, usa	
1039	278418	omaha, nebraska, usa	
1040	26	bellevue, washington, usa	
1041	1032	lockhart, texas, usa	
1042	2766	frisco, texas, usa	42.0
1043	3542	jersey city, new jersey, usa	
1044	4017	new orleans, louisiana, usa	48.0
1045	4225	ottawa, ontario, canada	33.0
1046	4794	albuquerque, new mexico, usa	14.0
1047	7346	sunnyvale, california, usa	49.0
1048	7409	west vancouver, british columbia, canada	
1049	7841	salt lake city, utah, usa	
1050	8115	santa rosa, california, usa	
1051	8253	tulsa, oklahoma, usa	26.0
1052	8362	los angeles, california, usa	28.0
1053	9094	albuquerque, new mexico, usa	14.0
1054	9381	bagshot, surrey, united kingdom	
1055	9417	whitby, ontario, canada	26.0
1056	10118	minneapolis, minnesota, usa	44.0
1057	10314	beaverton, oregon, usa	
1058	11601	brooklyn, new york, usa	
1059	11676	n/a, n/a, n/a	
1060	12538	byron, minnesota, usa	18.0
1061	13850	online, n/a, usa	28.0
1062	15720	charlotte, north carolina, usa	
1063	15775	london, england, united kingdom	27.0
1064	16634	little rock, arkansas, usa	42.0
1065	17950	puchong, selangor, malaysia	32.0
1066	19336	leavenworth, kansas, usa	
1067	20005	albuquerque, new mexico, usa	22.0
1068	21014	fresno, california, usa	
1069	21402	bloomington, indiana, usa	30.0
1070	21576	memphis, tennessee, usa	31.0
1071	22365	castle rock, colorado, usa	51.0
1072	23768	st. louis, missouri, usa	45.0
1073	23902	london, england, united kingdom	
1074	24194	palos hills, illinois, usa	20.0
1075	24432	montreal, quebec, canada	
1076	24518	beloit, wisconsin, usa	20.0
1077	26084	tuscaloosa, alabama, usa	21.0
1078	26544	woodbridge, virginia, usa	37.0
1079	27472	bountiful, utah, usa	41.0
1080	27617	beaverton, ontario, canada	32.0
1081	28204	south ohio, nova scotia, canada	61.0
1082	28372	north apollo, ,	
1083	28477	singapore, singapore, singapore	22.0
1084	29981	charlottetown, prince edward island, canada	27.0
1085	30489	jacksonville, florida, usa	29.0
1086	30533	charleston, south carolina, usa	
1087	31556	chula vista, california, usa	51.0
1088	32089	elk grove, california, usa	17.0
1089	32528	budd lake, new jersey, usa	17.0
1090	33088	jackson, mississippi, usa	22.0
1091	34193	everett, washington, usa	
1092	35050	west columbia, south carolina, usa	33.0
1093	35718	pfaffenhofen an der ilm, bayern, germany	32.0
1094	35859	duluth, minnesota, usa	
1095	35918	reno, nevada, usa	
1096	36003	shah alam, selangor, malaysia	26.0
1097	36938	saint paul, minnesota, usa	43.0
1098	37400	portland, oregon, usa	27.0
1099	37538	kuala lumpur, n/a, malaysia	
1100	37712	cincinnati, ohio, usa	23.0
1101	37950	calgary, alberta, canada	
1102	38464	tharston, norwich, england, united kingdom	33.0
